FIPS,year,tot_out,tot_in,net_out,Median AQI
2068,1997,71.0,46.0,25.0,36
2068,1998,83.0,51.0,32.0,33
2068,1999,87.0,31.0,56.0,31
2068,2000,117.0,67.0,50.0,28
2068,2001,89.0,55.0,34.0,34
2068,2002,79.0,63.0,16.0,33
2068,2003,65.0,35.0,30.0,33
2068,2004,70.0,43.0,27.0,30
2068,2005,120.0,27.0,93.0,32
2068,2006,68.0,60.0,8.0,34
2068,2007,76.0,30.0,46.0,33
2068,2008,67.0,56.0,11.0,31
2068,2009,69.0,51.0,18.0,34
2068,2010,60.0,45.0,15.0,33
2068,2011,51.0,58.0,-7.0,34
2068,2012,24.0,66.0,-42.0,32
2068,2013,94.0,52.0,42.0,32
2068,2014,0.0,0.0,0.0,31
2068,2015,0.0,0.0,0.0,34
2068,2016,37.0,0.0,37.0,33
2068,2017,29.0,0.0,29.0,34
2068,2018,43.0,0.0,43.0,35
2068,2019,0.0,0.0,0.0,36
2090,1993,5972.0,5789.0,183.0,35
2090,1994,4134.0,4031.0,103.0,32
2090,1995,5516.0,4128.0,1388.0,33
2090,1996,4751.0,5041.0,-290.0,30
2090,1997,4712.0,3919.0,793.0,28
2090,1998,3812.0,3575.0,237.0,34
2090,1999,5115.0,4403.0,712.0,30
2090,2000,4565.0,3592.0,973.0,32
2090,2001,4078.0,4050.0,28.0,31
2090,2002,4454.0,4438.0,16.0,30
2090,2003,4660.0,4241.0,419.0,23
2090,2004,5162.0,4333.0,829.0,24
2090,2005,3761.0,3325.0,436.0,23
2090,2006,4079.0,3153.0,926.0,32
2090,2007,3904.0,4127.0,-223.0,32
2090,2008,5373.0,3470.0,1903.0,23
2090,2009,3703.0,3175.0,528.0,35
2090,2010,4388.0,3877.0,511.0,36
2090,2011,5607.0,4612.0,995.0,38
2090,2012,4689.0,3922.0,767.0,39
2090,2013,5954.0,4123.0,1831.0,44
2090,2014,3787.0,2638.0,1149.0,53
2090,2015,2082.0,1717.0,365.0,54
2090,2016,3572.0,3557.0,15.0,37
2090,2017,6199.0,4621.0,1578.0,38
2090,2018,3619.0,2404.0,1215.0,34
2090,2019,3610.0,2546.0,1064.0,38
2110,1993,845.0,795.0,50.0,17
2110,1994,996.0,858.0,138.0,14
2110,1995,687.0,744.0,-57.0,13
2110,1996,571.0,823.0,-252.0,12
2110,1997,753.0,753.0,0.0,9
2110,1998,817.0,639.0,178.0,9
2110,1999,903.0,861.0,42.0,9
2110,2000,765.0,683.0,82.0,18
2110,2001,813.0,657.0,156.0,17
2110,2002,726.0,699.0,27.0,19
2110,2003,682.0,687.0,-5.0,20
2110,2004,782.0,623.0,159.0,22
2110,2005,715.0,590.0,125.0,20
2110,2006,839.0,477.0,362.0,22
2110,2007,824.0,516.0,308.0,17
2110,2008,510.0,603.0,-93.0,17
2110,2009,825.0,572.0,253.0,22
2110,2010,557.0,627.0,-70.0,26
2110,2011,547.0,561.0,-14.0,23
2110,2012,756.0,743.0,13.0,21
2110,2013,884.0,722.0,162.0,19
2110,2014,408.0,383.0,25.0,24
2110,2015,232.0,323.0,-91.0,21
2110,2016,402.0,340.0,62.0,20
2110,2017,660.0,482.0,178.0,15
2110,2018,246.0,340.0,-94.0,23
2110,2019,375.0,178.0,197.0,20
2122,2001,1016.0,1153.0,-137.0,3
2122,2002,1157.0,1225.0,-68.0,6
2122,2003,1095.0,1095.0,0.0,5
2122,2004,1000.0,1066.0,-66.0,5
2122,2005,967.0,1033.0,-66.0,6
2122,2006,1072.0,1225.0,-153.0,6
2122,2007,819.0,1079.0,-260.0,5
2122,2008,1013.0,1194.0,-181.0,5
2122,2009,984.0,1042.0,-58.0,6
2122,2010,968.0,1115.0,-147.0,5
2122,2011,1064.0,1034.0,30.0,8
2122,2012,1383.0,1265.0,118.0,9
2122,2013,1354.0,1408.0,-54.0,7
2122,2014,869.0,1075.0,-206.0,9
2122,2015,759.0,725.0,34.0,5
2122,2016,877.0,967.0,-90.0,7
2122,2017,1039.0,1230.0,-191.0,6
2122,2018,808.0,820.0,-12.0,8
2122,2019,824.0,862.0,-38.0,8
2130,1993,488.0,330.0,158.0,8
2130,1994,493.0,338.0,155.0,9
2130,1995,342.0,345.0,-3.0,19
2130,1999,391.0,211.0,180.0,12
2130,2000,404.0,223.0,181.0,13
2130,2001,333.0,204.0,129.0,16
2170,1998,1228.0,2024.0,-796.0,12
2170,1999,1249.0,2308.0,-1059.0,16
2170,2000,1281.0,2343.0,-1062.0,17
2170,2001,1428.0,2220.0,-792.0,18
2170,2002,1420.0,2877.0,-1457.0,18
2170,2003,1425.0,3026.0,-1601.0,10
2170,2004,1439.0,3398.0,-1959.0,9
2170,2005,1696.0,3722.0,-2026.0,20
2170,2006,1547.0,3950.0,-2403.0,12
2170,2007,1782.0,3325.0,-1543.0,13
2170,2008,1934.0,3319.0,-1385.0,16
2170,2009,2075.0,3258.0,-1183.0,15
2170,2010,2025.0,3330.0,-1305.0,13
2170,2011,2209.0,3340.0,-1131.0,31
2170,2012,2784.0,3886.0,-1102.0,31
2170,2013,3036.0,3921.0,-885.0,22
2170,2014,2039.0,3217.0,-1178.0,30
2170,2015,1539.0,2646.0,-1107.0,29
2170,2016,1843.0,3701.0,-1858.0,33
2170,2017,2773.0,4499.0,-1726.0,30
2170,2018,2220.0,3140.0,-920.0,27
2170,2019,1988.0,3060.0,-1072.0,19
2185,2019,79.0,37.0,42.0,5
2188,2004,119.0,118.0,1.0,8
2220,1993,135.0,191.0,-56.0,34
2232,2004,71.0,42.0,29.0,17
2232,2005,54.0,44.0,10.0,11
2280,2004,30.0,25.0,5.0,5
2280,2005,114.0,0.0,114.0,5
2280,2006,128.0,53.0,75.0,4
2280,2007,70.0,0.0,70.0,4
2280,2008,65.0,13.0,52.0,4
2280,2009,0.0,0.0,0.0,5
2290,2008,241.0,132.0,109.0,5
2290,2009,248.0,149.0,99.0,6
2290,2010,144.0,156.0,-12.0,5
2290,2011,174.0,179.0,-5.0,5
2290,2012,183.0,137.0,46.0,4
2290,2013,240.0,144.0,96.0,6
2290,2014,167.0,99.0,68.0,4
2290,2015,124.0,90.0,34.0,4
4001,2000,7242.0,4604.0,2638.0,15
4001,2001,5337.0,3984.0,1353.0,14
4001,2002,4993.0,4452.0,541.0,10
4001,2003,4410.0,4277.0,133.0,19
4001,2004,4571.0,4178.0,393.0,19
4001,2005,4403.0,4249.0,154.0,24
4001,2006,3815.0,4261.0,-446.0,20
4001,2007,4048.0,4082.0,-34.0,25
4001,2008,3894.0,4229.0,-335.0,25
4001,2009,3807.0,4446.0,-639.0,19
4001,2010,3699.0,3960.0,-261.0,14
4001,2011,3470.0,3917.0,-447.0,14
4001,2012,3813.0,4160.0,-347.0,17
4001,2013,4528.0,3803.0,725.0,12
4001,2014,3932.0,4077.0,-145.0,14
4001,2015,3720.0,3536.0,184.0,11
4001,2016,3192.0,4207.0,-1015.0,13
4001,2017,3253.0,3905.0,-652.0,14
4001,2018,3043.0,2986.0,57.0,12
4001,2019,3200.0,2822.0,378.0,10
4003,1993,4621.0,5205.0,-584.0,44
4003,1994,4297.0,5243.0,-946.0,46
4003,1995,4740.0,5272.0,-532.0,45
4003,1996,5495.0,4695.0,800.0,44
4003,1997,5063.0,4786.0,277.0,44
4003,1998,5242.0,4716.0,526.0,47
4003,1999,5149.0,4447.0,702.0,47
4003,2000,4935.0,4828.0,107.0,46
4003,2001,5383.0,4944.0,439.0,44
4003,2002,5129.0,4986.0,143.0,46
4003,2003,4553.0,4988.0,-435.0,49
4003,2004,4444.0,4895.0,-451.0,45
4003,2005,4918.0,5365.0,-447.0,46
4003,2006,5212.0,5253.0,-41.0,46
4003,2007,5036.0,4699.0,337.0,45
4003,2008,5455.0,5149.0,306.0,46
4003,2009,5392.0,5646.0,-254.0,45
4003,2010,5302.0,5491.0,-189.0,45
4003,2011,5186.0,4824.0,362.0,47
4003,2012,6095.0,4822.0,1273.0,48
4003,2013,6095.0,4650.0,1445.0,48
4003,2014,4630.0,3338.0,1292.0,47
4003,2015,3054.0,2179.0,875.0,44
4003,2016,4377.0,3503.0,874.0,44
4003,2017,5672.0,5352.0,320.0,44
4003,2018,3892.0,3844.0,48.0,44
4003,2019,3841.0,3833.0,8.0,45
4005,1993,5860.0,7090.0,-1230.0,44
4005,1994,6148.0,6571.0,-423.0,48
4005,1995,5995.0,6762.0,-767.0,48
4005,1996,6252.0,6239.0,13.0,47
4005,1997,6153.0,6207.0,-54.0,46
4005,1998,6991.0,6042.0,949.0,48
4005,1999,6745.0,5851.0,894.0,49
4005,2000,6264.0,6091.0,173.0,47
4005,2001,6702.0,5837.0,865.0,46
4005,2002,5841.0,6245.0,-404.0,49
4005,2003,5903.0,5564.0,339.0,48
4005,2004,5695.0,5845.0,-150.0,47
4005,2005,5953.0,5786.0,167.0,47
4005,2006,6094.0,5567.0,527.0,48
4005,2007,5845.0,5392.0,453.0,49
4005,2008,6032.0,5477.0,555.0,47
4005,2009,5725.0,5541.0,184.0,46
4005,2010,5188.0,4890.0,298.0,46
4005,2011,5944.0,4696.0,1248.0,47
4005,2012,6353.0,5528.0,825.0,46
4005,2013,6642.0,5333.0,1309.0,46
4005,2014,5652.0,4663.0,989.0,44
4005,2015,4242.0,3709.0,533.0,44
4005,2016,5046.0,4750.0,296.0,44
4005,2017,7112.0,6178.0,934.0,45
4005,2018,5486.0,4826.0,660.0,45
4005,2019,5149.0,4643.0,506.0,45
4007,1993,1593.0,2274.0,-681.0,23
4007,1994,1517.0,2232.0,-715.0,23
4007,1995,1529.0,2612.0,-1083.0,23
4007,1996,1548.0,2309.0,-761.0,23
4007,1997,1614.0,2193.0,-579.0,33
4007,1998,1756.0,2152.0,-396.0,32
4007,1999,1789.0,2018.0,-229.0,80
4007,2000,1842.0,1907.0,-65.0,62
4007,2001,1901.0,1749.0,152.0,72
4007,2002,1862.0,2017.0,-155.0,79
4007,2003,1842.0,1773.0,69.0,87
4007,2004,1830.0,1896.0,-66.0,91
4007,2005,1915.0,2068.0,-153.0,72
4007,2006,1810.0,2284.0,-474.0,81
4007,2007,1414.0,1918.0,-504.0,84
4007,2008,1689.0,1879.0,-190.0,90
4007,2009,1722.0,1711.0,11.0,72
4007,2010,1471.0,1463.0,8.0,84
4007,2011,1621.0,1571.0,50.0,74
4007,2012,1798.0,1776.0,22.0,92
4007,2013,1627.0,1875.0,-248.0,77
4007,2014,1594.0,1696.0,-102.0,79
4007,2015,1180.0,1092.0,88.0,84
4007,2016,1455.0,1629.0,-174.0,85
4007,2017,1713.0,2676.0,-963.0,84
4007,2018,1526.0,1800.0,-274.0,71
4007,2019,1447.0,1951.0,-504.0,60
4009,1993,621.0,927.0,-306.0,23
4009,1994,562.0,645.0,-83.0,22
4009,1995,643.0,999.0,-356.0,30
4009,1996,676.0,908.0,-232.0,33
4009,1997,694.0,847.0,-153.0,22
4009,1999,706.0,793.0,-87.0,31
4009,2000,821.0,740.0,81.0,24
4009,2001,887.0,687.0,200.0,19
4009,2002,977.0,615.0,362.0,21
4009,2003,926.0,749.0,177.0,19
4009,2004,860.0,652.0,208.0,13
4009,2005,831.0,822.0,9.0,20
4009,2006,792.0,980.0,-188.0,19
4009,2007,625.0,1219.0,-594.0,19
4012,2005,466.0,547.0,-81.0,50
4012,2006,514.0,460.0,54.0,54
4012,2007,512.0,391.0,121.0,50
4012,2008,523.0,533.0,-10.0,48
4012,2009,418.0,466.0,-48.0,49
4012,2010,504.0,399.0,105.0,48
4012,2011,406.0,435.0,-29.0,50
4012,2012,589.0,546.0,43.0,49
4012,2013,636.0,626.0,10.0,48
4012,2014,446.0,352.0,94.0,44
4012,2015,425.0,295.0,130.0,42
4012,2016,405.0,317.0,88.0,41
4012,2017,372.0,460.0,-88.0,43
4012,2018,367.0,383.0,-16.0,44
4012,2019,490.0,371.0,119.0,44
4013,1993,70991.0,94800.0,-23809.0,65
4013,1994,66976.0,110611.0,-43635.0,71
4013,1995,71838.0,118619.0,-46781.0,74
4013,1996,72020.0,116793.0,-44773.0,76
4013,1997,77267.0,117630.0,-40363.0,80
4013,1998,79986.0,121903.0,-41917.0,86
4013,1999,82644.0,118625.0,-35981.0,101
4013,2000,87372.0,118505.0,-31133.0,97
4013,2001,88547.0,120884.0,-32337.0,80
4013,2002,90243.0,119867.0,-29624.0,80
4013,2003,88652.0,115718.0,-27066.0,74
4013,2004,88594.0,126154.0,-37560.0,67
4013,2005,91952.0,148610.0,-56658.0,78
4013,2006,107472.0,152064.0,-44592.0,84
4013,2007,111860.0,131755.0,-19895.0,77
4013,2008,112996.0,124604.0,-11608.0,65
4013,2009,118453.0,116450.0,2003.0,62
4013,2010,110332.0,98635.0,11697.0,61
4013,2011,111812.0,113347.0,-1535.0,68
4013,2012,115413.0,136853.0,-21440.0,70
4013,2013,123642.0,138900.0,-15258.0,67
4013,2014,108418.0,130955.0,-22537.0,67
4013,2015,72701.0,87985.0,-15284.0,64
4013,2016,104519.0,134618.0,-30099.0,64
4013,2017,146581.0,189919.0,-43338.0,71
4013,2018,110152.0,148966.0,-38814.0,71
4013,2019,107130.0,147573.0,-40443.0,65
4015,1996,4458.0,7042.0,-2584.0,21
4015,1997,5236.0,6609.0,-1373.0,21
4015,1998,5223.0,6009.0,-786.0,22
4015,1999,4758.0,6971.0,-2213.0,28
4015,2000,4758.0,7635.0,-2877.0,31
4015,2001,5033.0,7382.0,-2349.0,24
4015,2002,5107.0,8311.0,-3204.0,23
4015,2003,4472.0,8229.0,-3757.0,20
4015,2004,4936.0,9748.0,-4812.0,18
4015,2005,5134.0,10030.0,-4896.0,19
4015,2006,5490.0,9781.0,-4291.0,22
4015,2007,5577.0,7983.0,-2406.0,23
4015,2008,6650.0,6784.0,-134.0,22
4015,2009,6030.0,6439.0,-409.0,20
4015,2010,5243.0,5881.0,-638.0,14
4015,2011,5398.0,6168.0,-770.0,15
4015,2012,6427.0,6824.0,-397.0,19
4015,2013,6835.0,7416.0,-581.0,18
4015,2014,5061.0,5639.0,-578.0,18
4015,2015,3764.0,4324.0,-560.0,17
4015,2016,4623.0,5871.0,-1248.0,18
4015,2017,6196.0,9160.0,-2964.0,17
4015,2018,4937.0,7771.0,-2834.0,18
4015,2019,4716.0,7416.0,-2700.0,14
4017,1993,3930.0,5134.0,-1204.0,15
4017,1994,4265.0,4586.0,-321.0,13
4017,1995,3951.0,5220.0,-1269.0,14
4017,1996,4191.0,5104.0,-913.0,11
4017,1997,3681.0,4829.0,-1148.0,15
4017,1998,3963.0,4853.0,-890.0,13
4017,1999,4169.0,4477.0,-308.0,15
4017,2000,3973.0,4767.0,-794.0,12
4017,2001,4363.0,4530.0,-167.0,13
4017,2002,3802.0,5287.0,-1485.0,32
4017,2003,3837.0,4737.0,-900.0,48
4017,2004,4006.0,4708.0,-702.0,45
4017,2005,4096.0,4805.0,-709.0,44
4017,2006,3802.0,4968.0,-1166.0,45
4017,2007,3659.0,4757.0,-1098.0,46
4017,2008,4193.0,4719.0,-526.0,47
4017,2009,4431.0,4585.0,-154.0,44
4017,2010,3873.0,4031.0,-158.0,44
4017,2011,4149.0,3884.0,265.0,46
4017,2012,4880.0,4536.0,344.0,45
4017,2013,4658.0,5023.0,-365.0,46
4017,2014,4085.0,4179.0,-94.0,44
4017,2015,3520.0,3348.0,172.0,39
4017,2016,3502.0,4375.0,-873.0,43
4017,2017,4264.0,5746.0,-1482.0,44
4017,2018,3389.0,4736.0,-1347.0,44
4017,2019,3381.0,4346.0,-965.0,44
4019,1993,20268.0,28637.0,-8369.0,52
4019,1994,20308.0,31959.0,-11651.0,55
4019,1995,21228.0,32365.0,-11137.0,51
4019,1996,22616.0,26064.0,-3448.0,51
4019,1997,22865.0,26043.0,-3178.0,49
4019,1998,22527.0,25929.0,-3402.0,49
4019,1999,22819.0,27416.0,-4597.0,57
4019,2000,23847.0,31277.0,-7430.0,51
4019,2001,24215.0,27720.0,-3505.0,47
4019,2002,22518.0,28502.0,-5984.0,49
4019,2003,21924.0,25693.0,-3769.0,52
4019,2004,22021.0,27985.0,-5964.0,47
4019,2005,22982.0,30286.0,-7304.0,49
4019,2006,23380.0,31593.0,-8213.0,50
4019,2007,23032.0,28622.0,-5590.0,50
4019,2008,24965.0,27377.0,-2412.0,49
4019,2009,24414.0,25268.0,-854.0,48
4019,2010,22895.0,22549.0,346.0,49
4019,2011,23884.0,22726.0,1158.0,50
4019,2012,27321.0,26478.0,843.0,51
4019,2013,29535.0,28057.0,1478.0,49
4019,2014,22859.0,22283.0,576.0,48
4019,2015,15498.0,14833.0,665.0,45
4019,2016,22666.0,23327.0,-661.0,49
4019,2017,31600.0,37512.0,-5912.0,53
4019,2018,22674.0,28088.0,-5414.0,49
4019,2019,21280.0,26818.0,-5538.0,47
4021,1993,4569.0,5388.0,-819.0,47
4021,1995,4638.0,6299.0,-1661.0,27
4021,1996,4262.0,5605.0,-1343.0,24
4021,1997,4504.0,5764.0,-1260.0,27
4021,1998,4879.0,6323.0,-1444.0,33
4021,1999,4874.0,7512.0,-2638.0,25
4021,2000,5298.0,8581.0,-3283.0,32
4021,2001,5596.0,8077.0,-2481.0,51
4021,2002,5869.0,9969.0,-4100.0,51
4021,2003,6149.0,11151.0,-5002.0,58
4021,2004,6924.0,12373.0,-5449.0,47
4021,2005,8788.0,17644.0,-8856.0,50
4021,2006,8892.0,28470.0,-19578.0,132
4021,2007,9795.0,29253.0,-19458.0,108
4021,2008,11806.0,25955.0,-14149.0,105
4021,2009,20240.0,26400.0,-6160.0,77
4021,2010,7345.0,24492.0,-17147.0,69
4021,2011,21517.0,18942.0,2575.0,83
4021,2012,21165.0,22077.0,-912.0,75
4021,2013,20585.0,23914.0,-3329.0,69
4021,2014,15747.0,19379.0,-3632.0,71
4021,2015,11270.0,13555.0,-2285.0,63
4021,2016,15254.0,21324.0,-6070.0,69
4021,2017,22087.0,33754.0,-11667.0,75
4021,2018,17646.0,26258.0,-8612.0,67
4021,2019,16922.0,27223.0,-10301.0,63
4023,1993,1000.0,981.0,19.0,35
4023,1994,1053.0,910.0,143.0,29
4023,1995,1239.0,843.0,396.0,30
4023,1996,1620.0,847.0,773.0,29
4023,1997,1193.0,909.0,284.0,30
4023,1998,1148.0,900.0,248.0,33
4023,1999,1189.0,838.0,351.0,52
4023,2000,1204.0,837.0,367.0,50
4023,2001,1261.0,918.0,343.0,42
4023,2002,1257.0,934.0,323.0,47
4023,2003,1288.0,1028.0,260.0,43
4023,2004,1212.0,1083.0,129.0,46
4023,2005,1159.0,1273.0,-114.0,49
4023,2006,1148.0,1258.0,-110.0,55
4023,2007,1289.0,1191.0,98.0,52
4023,2008,1299.0,1149.0,150.0,51
4023,2009,1314.0,1193.0,121.0,46
4023,2010,1385.0,1059.0,326.0,42
4023,2011,1311.0,1072.0,239.0,44
4023,2012,1843.0,1261.0,582.0,41
4023,2013,1782.0,1411.0,371.0,36
4023,2014,1745.0,1120.0,625.0,34
4023,2015,1295.0,1069.0,226.0,30
4023,2016,1464.0,1090.0,374.0,38
4023,2017,1644.0,1438.0,206.0,33
4023,2018,1453.0,1154.0,299.0,31
4023,2019,1456.0,1145.0,311.0,31
4025,1993,3949.0,7972.0,-4023.0,18
4025,1994,4211.0,8709.0,-4498.0,18
4025,1995,4299.0,8905.0,-4606.0,18
4025,1996,4412.0,8026.0,-3614.0,67
4025,1997,4817.0,7754.0,-2937.0,58
4025,1998,4636.0,7606.0,-2970.0,67
4025,1999,5077.0,7813.0,-2736.0,61
4025,2000,4732.0,8244.0,-3512.0,48
4025,2001,4940.0,7870.0,-2930.0,50
4025,2002,5096.0,8246.0,-3150.0,54
4025,2003,4938.0,8128.0,-3190.0,49
4025,2004,5180.0,9207.0,-4027.0,49
4025,2005,5193.0,10510.0,-5317.0,18
4025,2006,5470.0,11384.0,-5914.0,14
4025,2007,5487.0,9151.0,-3664.0,18
4025,2008,6281.0,8016.0,-1735.0,25
4025,2009,6683.0,6870.0,-187.0,43
4025,2010,5796.0,6327.0,-531.0,42
4025,2011,6506.0,6941.0,-435.0,44
4025,2012,7497.0,9234.0,-1737.0,45
4025,2013,7334.0,10292.0,-2958.0,44
4025,2014,5557.0,7517.0,-1960.0,44
4025,2015,3932.0,5293.0,-1361.0,41
4025,2016,5661.0,8390.0,-2729.0,40
4025,2017,7746.0,13359.0,-5613.0,46
4025,2018,5994.0,9989.0,-3995.0,43
4025,2019,5630.0,9292.0,-3662.0,43
4027,1993,6017.0,8477.0,-2460.0,0
4027,1994,7949.0,7260.0,689.0,30
4027,1995,6794.0,7017.0,-223.0,37
4027,1996,6164.0,6071.0,93.0,51
4027,1997,5400.0,5886.0,-486.0,44
4027,1998,5324.0,5408.0,-84.0,49
4027,1999,4973.0,5729.0,-756.0,42
4027,2000,5337.0,5379.0,-42.0,38
4027,2001,5038.0,5216.0,-178.0,40
4027,2002,5189.0,5373.0,-184.0,41
4027,2003,4358.0,5322.0,-964.0,44
4027,2004,4155.0,5934.0,-1779.0,43
4027,2005,4386.0,6590.0,-2204.0,46
4027,2006,4457.0,6544.0,-2087.0,50
4027,2007,4990.0,5889.0,-899.0,48
4027,2008,4795.0,6326.0,-1531.0,45
4027,2009,5101.0,5709.0,-608.0,43
4027,2010,5107.0,5801.0,-694.0,40
4027,2011,5251.0,5249.0,2.0,40
4027,2012,6376.0,5273.0,1103.0,46
4027,2013,6760.0,5786.0,974.0,44
4027,2014,5641.0,4199.0,1442.0,47
4027,2015,4566.0,3250.0,1316.0,43
4027,2016,5096.0,4385.0,711.0,46
4027,2017,5818.0,6075.0,-257.0,45
4027,2018,4529.0,4875.0,-346.0,45
4027,2019,4217.0,4998.0,-781.0,45
5001,1993,460.0,308.0,152.0,24
5001,1994,388.0,331.0,57.0,24
5001,1995,346.0,383.0,-37.0,22
5001,1996,367.0,276.0,91.0,21
5001,1997,388.0,312.0,76.0,19
5001,1999,388.0,409.0,-21.0,66
5001,2000,435.0,274.0,161.0,56
5001,2001,356.0,296.0,60.0,51
5001,2002,443.0,285.0,158.0,41
5001,2003,385.0,270.0,115.0,50
5001,2004,298.0,370.0,-72.0,45
5001,2005,388.0,390.0,-2.0,53
5001,2006,461.0,317.0,144.0,46
5001,2007,387.0,270.0,117.0,47
5001,2008,491.0,302.0,189.0,43
5001,2009,358.0,308.0,50.0,38
5001,2010,408.0,362.0,46.0,48
5001,2011,349.0,275.0,74.0,45
5001,2012,419.0,302.0,117.0,41
5001,2013,378.0,311.0,67.0,35
5001,2014,406.0,188.0,218.0,34
5001,2015,180.0,204.0,-24.0,34
5001,2016,222.0,214.0,8.0,33
5001,2017,351.0,244.0,107.0,30
5001,2018,214.0,299.0,-85.0,33
5001,2019,337.0,231.0,106.0,30
5003,1993,382.0,325.0,57.0,24
5003,1994,455.0,347.0,108.0,24
5003,1995,389.0,279.0,110.0,25
5003,1996,345.0,457.0,-112.0,22
5003,1997,433.0,411.0,22.0,23
5003,1999,415.0,274.0,141.0,65
5003,2000,408.0,395.0,13.0,56
5003,2001,384.0,274.0,110.0,53
5003,2002,352.0,364.0,-12.0,43
5003,2003,406.0,314.0,92.0,49
5003,2004,385.0,306.0,79.0,43
5003,2005,411.0,250.0,161.0,54
5003,2006,384.0,260.0,124.0,52
5003,2007,285.0,260.0,25.0,45
5003,2008,333.0,341.0,-8.0,41
5003,2009,405.0,246.0,159.0,38
5003,2010,290.0,308.0,-18.0,45
5003,2011,402.0,298.0,104.0,45
5003,2012,392.0,279.0,113.0,39
5003,2013,373.0,269.0,104.0,33
5003,2014,218.0,114.0,104.0,33
5003,2015,144.0,118.0,26.0,31
5003,2016,187.0,67.0,120.0,34
5003,2017,252.0,235.0,17.0,33
5003,2018,167.0,106.0,61.0,29
5003,2019,121.0,95.0,26.0,33
5007,2019,8103.0,11172.0,-3069.0,35
5019,1993,484.0,654.0,-170.0,37
5019,1994,523.0,559.0,-36.0,36
5019,1995,568.0,488.0,80.0,42
5019,1996,578.0,502.0,76.0,36
5019,1997,666.0,597.0,69.0,37
5019,1998,709.0,484.0,225.0,40
5019,1999,832.0,613.0,219.0,41
5019,2000,735.0,499.0,236.0,39
5019,2001,608.0,545.0,63.0,40
5019,2002,636.0,454.0,182.0,36
5019,2003,571.0,488.0,83.0,35
5019,2004,643.0,504.0,139.0,33
5019,2005,641.0,528.0,113.0,40
5019,2006,603.0,502.0,101.0,35
5019,2007,530.0,471.0,59.0,33
5019,2008,616.0,556.0,60.0,31
5019,2009,664.0,513.0,151.0,32
5019,2010,514.0,336.0,178.0,35
5019,2011,602.0,425.0,177.0,35
5019,2012,719.0,454.0,265.0,35
5019,2013,522.0,451.0,71.0,33
5019,2014,453.0,250.0,203.0,33
5019,2015,332.0,252.0,80.0,33
5019,2016,418.0,216.0,202.0,34
5019,2017,578.0,465.0,113.0,34
5019,2018,422.0,380.0,42.0,31
5019,2019,410.0,265.0,145.0,32
5031,1993,1864.0,2542.0,-678.0,20
5031,1994,1887.0,2332.0,-445.0,21
5031,1995,1999.0,2478.0,-479.0,21
5031,1996,2079.0,2422.0,-343.0,23
5031,1997,2249.0,2555.0,-306.0,18
5031,1999,2492.0,2493.0,-1.0,59
5031,2000,2268.0,2654.0,-386.0,55
5031,2001,2326.0,2571.0,-245.0,52
5031,2002,2328.0,2783.0,-455.0,40
5031,2003,2351.0,2599.0,-248.0,49
5031,2018,2926.0,3470.0,-544.0,35
5031,2019,2864.0,3229.0,-365.0,30
5035,1993,1423.0,1351.0,72.0,35
5035,1994,1481.0,1196.0,285.0,37
5035,1995,1470.0,1185.0,285.0,42
5035,1996,1456.0,1217.0,239.0,39
5035,1997,1420.0,1286.0,134.0,40
5035,1998,1411.0,1447.0,-36.0,40
5035,1999,1450.0,1514.0,-64.0,44
5035,2000,1336.0,1497.0,-161.0,42
5035,2001,1377.0,1446.0,-69.0,44
5035,2002,1551.0,1344.0,207.0,38
5035,2003,1429.0,1296.0,133.0,42
5035,2004,1365.0,1391.0,-26.0,40
5035,2005,1424.0,1279.0,145.0,45
5035,2006,1398.0,1475.0,-77.0,44
5035,2007,1413.0,1395.0,18.0,44
5035,2008,1478.0,1551.0,-73.0,40
5035,2009,1351.0,1485.0,-134.0,37
5035,2010,1364.0,1337.0,27.0,42
5035,2011,1425.0,1217.0,208.0,44
5035,2012,1767.0,1465.0,302.0,41
5035,2013,1666.0,1402.0,264.0,38
5035,2014,1371.0,1265.0,106.0,37
5035,2015,1282.0,1086.0,196.0,36
5035,2016,1191.0,1057.0,134.0,39
5035,2017,1547.0,1327.0,220.0,42
5035,2018,1355.0,1123.0,232.0,40
5035,2019,1258.0,1070.0,188.0,40
5045,2000,2949.0,3812.0,-863.0,56
5045,2001,2964.0,3809.0,-845.0,51
5045,2002,3183.0,3766.0,-583.0,45
5045,2003,2635.0,3847.0,-1212.0,52
5045,2004,2886.0,4101.0,-1215.0,48
5045,2005,2816.0,3614.0,-798.0,52
5045,2006,3082.0,4498.0,-1416.0,46
5045,2007,3287.0,4024.0,-737.0,44
5045,2008,3670.0,4466.0,-796.0,45
5045,2009,3432.0,3899.0,-467.0,39
5045,2010,3439.0,4608.0,-1169.0,45
5045,2011,3439.0,4059.0,-620.0,43
5045,2012,4310.0,4157.0,153.0,40
5051,1993,1447.0,2412.0,-965.0,19
5051,1994,1487.0,2625.0,-1138.0,18
5051,1995,1522.0,2266.0,-744.0,21
5051,1996,1583.0,2406.0,-823.0,19
5051,1997,1628.0,2195.0,-567.0,19
5051,1999,1832.0,2401.0,-569.0,48
5051,2000,1746.0,2572.0,-826.0,51
5051,2001,1747.0,2306.0,-559.0,54
5051,2002,1781.0,2504.0,-723.0,36
5051,2003,1613.0,2542.0,-929.0,46
5051,2004,1899.0,2492.0,-593.0,43
5051,2005,1861.0,2473.0,-612.0,52
