,FIPS,year,num_ind,per_capita_personal_income_dollars,population_persons,hpi,num_disasters,num_ind-1
475,17019,2009,315,35133.0,197570.0,238.72,0.0,1573.0
476,17019,2010,844,36835.0,199968.0,235.7,0.0,315.0
477,17019,2011,1225,38140.0,201332.0,232.56,0.0,844.0
478,17019,2012,741,39239.0,203239.0,227.71,0.0,1225.0
479,17019,2013,1361,40063.0,204697.0,226.07,0.0,741.0
480,17019,2014,1244,41435.0,206527.0,224.94,0.0,1361.0
481,17019,2015,34,42848.0,208068.0,227.83,1.0,1244.0
482,17019,2016,1121,44017.0,209534.0,232.4,0.0,34.0
483,17019,2017,3082,43155.0,210388.0,236.76,0.0,1121.0
484,17019,2018,1502,43514.0,210630.0,239.53,0.0,3082.0
485,17019,2019,968,44597.0,210206.0,244.17,0.0,1502.0
487,17017,1994,12,17883.0,13250.0,102.71,1.0,12.0
488,17017,1995,25,18874.0,13326.0,115.94,1.0,12.0
489,17017,1996,-54,18835.0,13262.0,119.18,1.0,25.0
490,17017,1997,-21,20910.0,13275.0,124.14,1.0,-54.0
491,17017,1998,-52,22176.0,13260.0,122.08,0.0,-21.0
492,17017,1999,114,22997.0,13270.0,133.57,0.0,-52.0
493,17017,2000,204,23295.0,13256.0,139.87,1.0,114.0
494,17017,2001,105,24478.0,13675.0,136.39,0.0,204.0
495,17017,2002,88,25266.0,13677.0,141.36,0.0,105.0
496,17017,2003,10,24834.0,13549.0,145.97,1.0,88.0
497,17017,2004,210,25864.0,13674.0,148.6,0.0,10.0
498,17017,2005,-7,27591.0,13640.0,156.22,0.0,210.0
499,17017,2006,134,26714.0,13670.0,164.78,1.0,-7.0
500,17017,2007,-100,27435.0,13611.0,155.28,0.0,134.0
501,17017,2008,38,28860.0,13699.0,159.96,0.0,-100.0
502,17017,2009,133,31601.0,13660.0,170.6,0.0,38.0
503,17017,2010,-57,32231.0,13623.0,170.02,1.0,133.0
504,17017,2011,49,33495.0,13646.0,170.39,0.0,-57.0
505,17017,2012,59,35331.0,13625.0,168.71,1.0,49.0
506,17017,2013,93,34396.0,13427.0,174.1,0.0,59.0
507,17017,2014,164,37602.0,13293.0,171.8,1.0,93.0
508,17017,2015,-45,37403.0,13079.0,171.13,0.0,164.0
509,17017,2016,16,37393.0,12843.0,179.91,0.0,-45.0
510,17017,2017,84,37910.0,12677.0,186.59,0.0,16.0
511,17017,2018,19,39344.0,12525.0,171.28,0.0,84.0
512,17017,2019,20,40889.0,12353.0,183.67,0.0,19.0
514,17011,1994,-127,19293.0,35969.0,139.71,0.0,1.0
515,17011,1995,-74,20440.0,35960.0,146.68,0.0,-127.0
516,17011,1996,76,19859.0,35914.0,160.89,0.0,-74.0
517,17011,1997,-14,21882.0,35686.0,168.64,0.0,76.0
518,17011,1998,112,22501.0,35726.0,173.92,0.0,-14.0
519,17011,1999,90,22865.0,35477.0,179.35,0.0,112.0
520,17011,2000,8,23691.0,35355.0,179.41,1.0,90.0
521,17011,2001,95,26205.0,35456.0,186.34,0.0,8.0
522,17011,2002,-104,28231.0,35181.0,194.52,1.0,95.0
523,17011,2003,18,28785.0,35057.0,197.09,0.0,-104.0
524,17011,2004,3,28841.0,35080.0,198.09,0.0,18.0
525,17011,2005,-4,30404.0,34951.0,204.02,0.0,3.0
526,17011,2006,-155,29748.0,34977.0,211.61,1.0,-4.0
527,17011,2007,-110,30539.0,35183.0,217.87,0.0,-155.0
528,17011,2008,-18,32521.0,35153.0,225.87,1.0,-110.0
529,17011,2009,-52,34346.0,35078.0,230.33,0.0,-18.0
530,17011,2010,123,33205.0,35058.0,223.47,1.0,-52.0
531,17011,2011,123,34145.0,34941.0,214.66,0.0,123.0
532,17011,2012,124,37862.0,34631.0,205.09,1.0,123.0
533,17011,2013,-135,38168.0,34350.0,200.91,0.0,124.0
534,17011,2014,174,41973.0,34112.0,201.4,1.0,-135.0
535,17011,2015,120,39606.0,33858.0,201.04,0.0,174.0
536,17011,2016,-139,38824.0,33494.0,207.12,0.0,120.0
537,17011,2017,-203,39610.0,33393.0,203.14,0.0,-139.0
538,17011,2018,107,40394.0,33134.0,211.54,0.0,-203.0
539,17011,2019,-35,41908.0,32938.0,208.25,0.0,107.0
557,17009,2010,15,23294.0,6963.0,100.0,0.0,1.0
558,17009,2011,-3,25259.0,6919.0,110.02,0.0,15.0
559,17009,2012,29,26438.0,6883.0,110.2,1.0,-3.0
560,17009,2013,-7,28018.0,6893.0,115.53,0.0,29.0
561,17009,2014,-5,30107.0,6867.0,106.36,1.0,-7.0
562,17009,2015,38,28933.0,6836.0,117.24,0.0,-5.0
563,17009,2016,-34,30198.0,6755.0,118.19,0.0,38.0
564,17009,2017,3,31525.0,6636.0,118.37,0.0,-34.0
565,17009,2018,24,33186.0,6614.0,129.9,0.0,3.0
566,17009,2019,10,35416.0,6580.0,121.83,0.0,24.0
568,17015,1994,-165,18970.0,16643.0,102.75,1.0,-72.0
569,17015,1995,41,20728.0,16814.0,112.95,0.0,-165.0
570,17015,1996,-109,20457.0,16823.0,125.71,0.0,41.0
571,17015,1997,-97,22143.0,16886.0,133.38,0.0,-109.0
572,17015,1998,-140,22770.0,16904.0,133.4,0.0,-97.0
573,17015,1999,24,25127.0,16897.0,138.56,0.0,-140.0
574,17015,2000,35,24938.0,16691.0,149.51,0.0,24.0
575,17015,2001,67,25796.0,16611.0,153.38,0.0,35.0
576,17015,2002,55,26572.0,16405.0,157.87,1.0,67.0
577,17015,2003,-53,26185.0,16312.0,163.04,0.0,55.0
578,17015,2004,35,27248.0,16267.0,163.67,0.0,-53.0
579,17015,2005,62,27783.0,16102.0,171.12,0.0,35.0
580,17015,2006,-31,28532.0,15914.0,179.37,1.0,62.0
581,17015,2007,-17,30411.0,15866.0,187.09,0.0,-31.0
582,17015,2008,83,33491.0,15734.0,192.59,0.0,-17.0
583,17015,2009,10,34632.0,15638.0,194.14,1.0,83.0
584,17015,2010,-49,34383.0,15476.0,191.62,0.0,10.0
585,17015,2011,25,36094.0,15361.0,189.66,1.0,-49.0
586,17015,2012,27,39961.0,15229.0,183.68,1.0,25.0
587,17015,2013,-2,38147.0,15121.0,184.99,0.0,27.0
588,17015,2014,73,44421.0,14969.0,182.2,1.0,-2.0
589,17015,2015,102,42264.0,14783.0,181.11,0.0,73.0
590,17015,2016,93,41806.0,14638.0,184.14,0.0,102.0
591,17015,2017,8,44065.0,14601.0,178.24,0.0,93.0
592,17015,2018,4,42884.0,14473.0,179.83,0.0,8.0
593,17015,2019,-82,44532.0,14337.0,192.11,0.0,4.0
604,17013,2003,-56,24591.0,4987.0,100.0,1.0,48.0
605,17013,2004,-7,25311.0,5122.0,105.78,0.0,-56.0
606,17013,2005,31,27194.0,5138.0,106.54,0.0,-7.0
607,17013,2006,-14,27531.0,5163.0,127.04,1.0,31.0
608,17013,2007,-10,28689.0,5174.0,136.24,0.0,-14.0
609,17013,2008,-2,29708.0,5160.0,143.51,1.0,-10.0
610,17013,2009,9,33197.0,5084.0,145.25,1.0,-2.0
611,17013,2010,-1,33140.0,5082.0,144.24,0.0,9.0
612,17013,2011,18,34016.0,5088.0,132.96,0.0,-1.0
613,17013,2012,26,35885.0,5047.0,133.24,1.0,18.0
614,17013,2013,-7,35530.0,4983.0,130.89,0.0,26.0
616,17013,2015,0,36473.0,5006.0,133.81,1.0,-7.0
622,18163,1994,221,21705.0,167371.0,183.03,0.0,191.0
623,18163,1995,786,22347.0,167720.0,192.02,0.0,221.0
624,18163,1996,384,23060.0,167447.0,206.32,0.0,786.0
625,18163,1997,521,24250.0,168185.0,216.72,1.0,384.0
626,18163,1998,724,25216.0,168281.0,228.11,1.0,521.0
627,18163,1999,81,27479.0,167736.0,238.98,0.0,724.0
628,18163,2000,715,27856.0,167922.0,249.76,0.0,81.0
629,18163,2001,503,29221.0,172052.0,259.69,0.0,715.0
630,18163,2002,138,29802.0,172449.0,269.34,0.0,503.0
631,18163,2003,202,30557.0,173067.0,274.37,1.0,138.0
632,18163,2004,382,31176.0,174239.0,279.97,1.0,202.0
633,18163,2005,447,31936.0,175113.0,289.88,1.0,382.0
634,18163,2006,398,33113.0,175769.0,295.87,3.0,447.0
635,18163,2007,552,34878.0,176822.0,301.09,1.0,398.0
636,18163,2008,816,34679.0,177789.0,305.12,1.0,552.0
637,18163,2009,89,36179.0,178053.0,300.21,1.0,816.0
638,18163,2010,262,35768.0,178995.0,294.42,1.0,89.0
639,18163,2011,106,38436.0,179833.0,291.94,0.0,262.0
640,18163,2012,65,40872.0,180488.0,291.77,1.0,106.0
641,18163,2013,392,42405.0,181075.0,293.02,0.0,65.0
642,18163,2014,161,39276.0,181633.0,295.39,0.0,392.0
643,18163,2015,110,40799.0,182010.0,298.45,1.0,161.0
644,18163,2016,619,42356.0,181600.0,305.49,0.0,110.0
645,18163,2017,1440,42539.0,181536.0,314.27,0.0,619.0
646,18163,2018,199,44038.0,181031.0,322.66,0.0,1440.0
647,18163,2019,318,45548.0,181165.0,340.81,1.0,199.0
652,18161,1997,19,20132.0,7322.0,100.0,2.0,-1.0
653,18161,1998,63,20505.0,7297.0,110.29,0.0,19.0
654,18161,1999,-11,21901.0,7236.0,123.05,1.0,63.0
655,18161,2000,20,22333.0,7297.0,126.13,0.0,-11.0
656,18161,2001,-6,23831.0,7343.0,141.88,0.0,20.0
657,18161,2002,-27,23778.0,7323.0,141.9,0.0,-6.0
658,18161,2003,14,22918.0,7366.0,149.46,1.0,-27.0
659,18161,2004,5,24928.0,7293.0,151.3,1.0,14.0
660,18161,2005,34,27577.0,7291.0,158.84,1.0,5.0
661,18161,2006,-23,27398.0,7378.0,157.99,3.0,34.0
662,18161,2007,-6,27406.0,7432.0,159.38,0.0,-23.0
663,18161,2008,62,27174.0,7467.0,157.52,0.0,-6.0
664,18161,2009,-17,28683.0,7428.0,149.7,2.0,62.0
665,18161,2010,-17,28001.0,7466.0,151.91,0.0,-17.0
666,18161,2011,-22,28676.0,7520.0,146.12,0.0,-17.0
667,18161,2012,-102,30166.0,7497.0,149.75,0.0,-22.0
668,18161,2013,63,31100.0,7355.0,145.79,0.0,-102.0
669,18161,2014,-13,33872.0,7311.0,148.13,0.0,63.0
670,18161,2015,3,34137.0,7252.0,150.4,0.0,-13.0
671,18161,2016,38,33851.0,7201.0,159.53,0.0,3.0
672,18161,2017,-25,35782.0,7162.0,165.41,0.0,38.0
673,18161,2018,53,37158.0,7199.0,161.97,0.0,-25.0
674,18161,2019,-106,39548.0,7086.0,161.66,0.0,53.0
676,18159,1994,50,20645.0,16326.0,122.58,0.0,-47.0
677,18159,1995,-2,22393.0,16337.0,126.83,0.0,50.0
678,18159,1996,77,22524.0,16414.0,147.98,0.0,-2.0
679,18159,1997,30,24460.0,16438.0,155.37,1.0,77.0
680,18159,1998,-75,25527.0,16432.0,166.87,0.0,30.0
681,18159,1999,52,25907.0,16654.0,170.07,0.0,-75.0
682,18159,2000,19,27323.0,16641.0,179.08,1.0,52.0
683,18159,2001,-19,29087.0,16582.0,188.81,0.0,19.0
684,18159,2002,-42,29294.0,16508.0,196.81,0.0,-19.0
685,18159,2003,45,29201.0,16529.0,200.42,1.0,-42.0
686,18159,2004,-49,29680.0,16511.0,203.23,1.0,45.0
687,18159,2005,94,31470.0,16510.0,204.69,1.0,-49.0
688,18159,2006,44,31054.0,16411.0,211.01,2.0,94.0
689,18159,2007,4,31519.0,16326.0,210.4,0.0,44.0
690,18159,2008,-8,32774.0,16257.0,211.76,1.0,4.0
691,18159,2009,-24,33739.0,16137.0,205.51,0.0,-8.0
692,18159,2010,31,32303.0,16046.0,201.07,0.0,-24.0
693,18159,2011,-79,32557.0,15895.0,189.69,0.0,31.0
694,18159,2012,-15,35790.0,15817.0,186.51,0.0,-79.0
695,18159,2013,19,38495.0,15660.0,184.13,0.0,-15.0
696,18159,2014,7,41678.0,15544.0,187.01,0.0,19.0
697,18159,2015,33,41855.0,15406.0,200.97,1.0,7.0
698,18159,2016,-43,41692.0,15250.0,193.21,0.0,33.0
699,18159,2017,-109,43519.0,15161.0,206.52,0.0,-43.0
700,18159,2018,-83,44276.0,15148.0,216.11,0.0,-109.0
701,18159,2019,-30,46665.0,15100.0,224.3,0.0,-83.0
703,18157,1994,498,18404.0,135080.0,179.92,0.0,192.0
704,18157,1995,165,19284.0,135968.0,188.98,0.0,498.0
705,18157,1996,851,20247.0,137354.0,198.88,0.0,165.0
706,18157,1997,1167,20753.0,138667.0,207.13,0.0,851.0
707,18157,1998,921,21851.0,138535.0,213.92,0.0,1167.0
708,18157,1999,330,23312.0,141274.0,218.49,0.0,921.0
709,18157,2000,1137,23778.0,142475.0,223.15,1.0,330.0
710,18157,2001,1227,25295.0,149359.0,228.56,0.0,1137.0
711,18157,2002,859,25138.0,151095.0,235.32,0.0,1227.0
712,18157,2003,73,25404.0,152348.0,237.29,0.0,859.0
713,18157,2004,514,25268.0,154040.0,238.17,1.0,73.0
714,18157,2005,121,26412.0,155832.0,239.65,1.0,514.0
715,18157,2006,-197,27269.0,158834.0,240.52,2.0,121.0
716,18157,2007,-72,28152.0,163010.0,241.5,0.0,-197.0
717,18157,2008,478,28939.0,166226.0,240.84,1.0,-72.0
718,18157,2009,193,30654.0,169039.0,241.71,2.0,478.0
719,18157,2010,857,29659.0,171937.0,240.88,0.0,193.0
720,18157,2011,277,30595.0,172963.0,237.34,0.0,857.0
721,18157,2012,357,32156.0,175892.0,232.14,0.0,277.0
722,18157,2013,652,33203.0,179181.0,232.7,0.0,357.0
723,18157,2014,103,32794.0,182043.0,234.82,0.0,652.0
724,18157,2015,59,34205.0,184542.0,239.4,0.0,103.0
725,18157,2016,462,35180.0,186858.0,249.98,0.0,59.0
726,18157,2017,2156,35547.0,190475.0,258.19,0.0,462.0
727,18157,2018,844,37018.0,191334.0,271.98,0.0,2156.0
728,18157,2019,717,38994.0,193705.0,288.13,0.0,844.0
730,18169,1994,-83,18534.0,34673.0,124.22,0.0,-11.0
731,18169,1995,83,19718.0,34770.0,129.53,0.0,-83.0
732,18169,1996,199,20253.0,34890.0,141.34,0.0,83.0
733,18169,1997,164,21401.0,34820.0,147.98,0.0,199.0
734,18169,1998,113,22467.0,34764.0,159.53,0.0,164.0
735,18169,1999,77,24057.0,34572.0,163.85,0.0,113.0
736,18169,2000,27,24442.0,34538.0,169.73,1.0,77.0
737,18169,2001,202,25865.0,34993.0,173.67,0.0,27.0
738,18169,2002,87,25403.0,34700.0,182.5,1.0,202.0
739,18169,2003,180,25322.0,34488.0,187.08,0.0,87.0
740,18169,2004,17,25941.0,34325.0,188.5,1.0,180.0
741,18169,2005,169,27395.0,34131.0,192.68,1.0,17.0
742,18169,2006,109,27934.0,33806.0,199.4,2.0,169.0
743,18169,2007,178,29142.0,33665.0,200.75,0.0,109.0
744,18169,2008,73,30306.0,33361.0,202.62,1.0,178.0
745,18169,2009,12,31221.0,33238.0,199.82,1.0,73.0
746,18169,2010,61,29947.0,33036.0,197.98,0.0,12.0
747,18169,2011,182,31419.0,32826.0,190.22,0.0,61.0
748,18169,2012,97,33563.0,32574.0,187.57,0.0,182.0
749,18169,2013,-23,36194.0,32396.0,191.5,0.0,97.0
750,18169,2014,78,36881.0,32281.0,189.51,0.0,-23.0
751,18169,2015,113,37975.0,32117.0,190.02,1.0,78.0
752,18169,2016,195,39022.0,31883.0,196.72,0.0,113.0
753,18169,2017,70,39952.0,31569.0,199.16,0.0,195.0
754,18169,2018,111,40699.0,31401.0,205.1,0.0,70.0
755,18169,2019,87,42536.0,31210.0,212.15,1.0,111.0
757,18167,1994,464,17890.0,107320.0,153.42,1.0,47.0
758,18167,1995,626,18747.0,106806.0,161.47,0.0,464.0
759,18167,1996,495,19376.0,106614.0,167.23,0.0,626.0
760,18167,1997,817,19676.0,106748.0,175.23,1.0,495.0
761,18167,1998,608,20205.0,105716.0,181.85,0.0,817.0
762,18167,1999,536,21617.0,104963.0,185.46,1.0,608.0
763,18167,2000,835,22335.0,104349.0,188.4,1.0,536.0
764,18167,2001,661,23212.0,105762.0,193.0,0.0,835.0
765,18167,2002,439,24912.0,105482.0,196.75,0.0,661.0
766,18167,2003,405,25720.0,105221.0,199.03,1.0,439.0
767,18167,2004,500,26551.0,105356.0,201.48,1.0,405.0
768,18167,2005,526,27331.0,104662.0,209.25,0.0,500.0
769,18167,2006,172,27541.0,105245.0,209.32,2.0,526.0
770,18167,2007,328,28449.0,106509.0,217.36,0.0,172.0
771,18167,2008,568,29104.0,106885.0,215.36,0.0,328.0
772,18167,2009,5,31028.0,106972.0,210.9,1.0,568.0
773,18167,2010,-270,30354.0,107429.0,204.61,0.0,5.0
774,18167,2011,21,31389.0,107958.0,205.85,0.0,-270.0
775,18167,2012,364,32264.0,108350.0,201.2,0.0,21.0
776,18167,2013,369,33199.0,108561.0,200.65,0.0,364.0
777,18167,2014,466,33093.0,108251.0,202.07,0.0,369.0
778,18167,2015,293,34404.0,107989.0,206.45,1.0,466.0
779,18167,2016,448,35207.0,107615.0,209.05,0.0,293.0
780,18167,2017,587,35817.0,107871.0,213.83,0.0,448.0
781,18167,2018,309,37386.0,107648.0,219.36,0.0,587.0
782,18167,2019,178,38187.0,107438.0,231.02,0.0,309.0
784,18173,1994,-379,20928.0,47405.0,187.13,0.0,-434.0
785,18173,1995,-402,21936.0,48427.0,195.84,0.0,-379.0
786,18173,1996,-468,22510.0,49198.0,210.35,0.0,-402.0
787,18173,1997,-529,23908.0,49963.0,219.22,2.0,-468.0
788,18173,1998,-174,25310.0,50917.0,230.09,1.0,-529.0
789,18173,1999,-334,26795.0,51556.0,238.8,0.0,-174.0
790,18173,2000,-458,27998.0,52557.0,250.19,0.0,-334.0
791,18173,2001,-258,29536.0,52531.0,255.04,0.0,-458.0
792,18173,2002,-185,30946.0,52780.0,264.94,0.0,-258.0
793,18173,2003,-454,31542.0,53317.0,271.18,0.0,-185.0
794,18173,2004,-362,31913.0,54439.0,278.44,0.0,-454.0
795,18173,2005,-504,33433.0,55171.0,286.95,1.0,-362.0
796,18173,2006,-315,34893.0,56066.0,295.21,3.0,-504.0
797,18173,2007,-469,37702.0,56746.0,299.95,1.0,-315.0
798,18173,2008,-418,38462.0,57754.0,303.12,1.0,-469.0
799,18173,2009,-214,40506.0,58435.0,304.16,1.0,-418.0
800,18173,2010,-373,39312.0,59197.0,297.59,1.0,-214.0
801,18173,2011,-307,41076.0,59835.0,295.56,0.0,-373.0
802,18173,2012,-205,43842.0,60213.0,297.01,1.0,-307.0
803,18173,2013,-535,46236.0,60365.0,297.93,1.0,-205.0
804,18173,2014,-185,46115.0,60877.0,299.39,0.0,-535.0
805,18173,2015,-312,48698.0,60986.0,308.95,0.0,-185.0
806,18173,2016,-428,50722.0,61563.0,319.48,0.0,-312.0
807,18173,2017,-869,52007.0,62046.0,328.2,0.0,-428.0
808,18173,2018,-470,54359.0,62433.0,334.09,0.0,-869.0
809,18173,2019,-540,56561.0,62443.0,348.77,1.0,-470.0
814,18171,1997,-66,19913.0,8190.0,100.0,0.0,64.0
815,18171,1998,-122,20251.0,8240.0,105.07,0.0,-66.0
816,18171,1999,2,20351.0,8336.0,113.22,1.0,-122.0
817,18171,2000,-53,22389.0,8349.0,114.32,1.0,2.0
818,18171,2001,-126,24083.0,8435.0,112.28,0.0,-53.0
819,18171,2002,-58,25306.0,8553.0,119.65,0.0,-126.0
820,18171,2003,-46,25178.0,8598.0,121.2,0.0,-58.0
821,18171,2004,-16,26087.0,8589.0,125.22,1.0,-46.0
822,18171,2005,-61,29266.0,8609.0,127.74,2.0,-16.0
823,18171,2006,35,29238.0,8626.0,130.85,2.0,-61.0
824,18171,2007,-6,28991.0,8625.0,133.85,0.0,35.0
825,18171,2008,-61,31962.0,8554.0,140.13,1.0,-6.0
826,18171,2009,20,35256.0,8602.0,135.43,0.0,-61.0
827,18171,2010,-7,33623.0,8533.0,134.98,0.0,20.0
828,18171,2011,-19,34792.0,8501.0,136.67,0.0,-7.0
829,18171,2012,-21,38727.0,8472.0,132.19,0.0,-19.0
830,18171,2013,10,40862.0,8393.0,129.66,0.0,-21.0
831,18171,2014,-94,45483.0,8370.0,129.47,0.0,10.0
832,18171,2015,-11,42775.0,8340.0,136.9,0.0,-94.0
833,18171,2016,-53,38656.0,8272.0,141.14,0.0,-11.0
834,18171,2017,-159,40898.0,8166.0,149.42,0.0,-53.0
835,18171,2018,-105,41501.0,8203.0,161.46,0.0,-159.0
836,18171,2019,-100,44494.0,8268.0,167.87,1.0,-105.0
842,18165,1998,-15,20575.0,16970.0,100.0,0.0,-71.0
843,18165,1999,23,22154.0,16946.0,102.67,0.0,-15.0
844,18165,2000,-17,23149.0,16954.0,103.89,1.0,23.0
845,18165,2001,25,24351.0,16772.0,109.86,0.0,-17.0
846,18165,2002,58,24564.0,16639.0,110.27,0.0,25.0
847,18165,2003,-23,24903.0,16556.0,109.87,1.0,58.0
848,18165,2004,3,25759.0,16493.0,115.22,0.0,-23.0
849,18165,2005,38,26621.0,16515.0,115.29,1.0,3.0
850,18165,2006,45,27208.0,16603.0,119.52,2.0,38.0
851,18165,2007,-21,28198.0,16585.0,125.76,0.0,45.0
852,18165,2008,71,29522.0,16561.0,124.58,1.0,-21.0
853,18165,2009,-107,30638.0,16387.0,125.74,1.0,71.0
854,18165,2010,140,31244.0,16377.0,121.94,0.0,-107.0
855,18165,2011,-15,32099.0,16148.0,118.58,0.0,140.0
856,18165,2012,129,33205.0,16072.0,120.73,1.0,-15.0
857,18165,2013,15,33303.0,15924.0,119.74,0.0,129.0
858,18165,2014,-101,33751.0,15853.0,123.96,0.0,15.0
859,18165,2015,10,34347.0,15661.0,121.56,0.0,-101.0
860,18165,2016,-107,34679.0,15597.0,126.27,0.0,10.0
861,18165,2017,-75,35474.0,15588.0,123.39,0.0,-107.0
862,18165,2018,-73,37115.0,15507.0,124.44,0.0,-75.0
863,18165,2019,29,37433.0,15508.0,138.16,1.0,-73.0
865,17029,1994,124,18001.0,51890.0,134.46,0.0,4.0
866,17029,1995,118,18851.0,52148.0,149.1,0.0,124.0
867,17029,1996,128,19346.0,52237.0,152.92,0.0,118.0
868,17029,1997,46,19992.0,52197.0,158.94,0.0,128.0
869,17029,1998,106,21087.0,52137.0,163.92,0.0,46.0
870,17029,1999,76,21942.0,51960.0,167.79,0.0,106.0
871,17029,2000,297,22443.0,51806.0,171.35,0.0,76.0
872,17029,2001,72,23565.0,53114.0,172.91,0.0,297.0
873,17029,2002,67,24794.0,52549.0,176.62,0.0,72.0
874,17029,2003,24,24966.0,52454.0,178.37,1.0,67.0
875,17029,2004,125,25502.0,52974.0,180.03,0.0,24.0
876,17029,2005,150,26128.0,53182.0,184.83,0.0,125.0
877,17029,2006,-93,26616.0,53016.0,191.19,1.0,150.0
878,17029,2007,115,27415.0,53359.0,196.0,0.0,-93.0
879,17029,2008,140,28600.0,53492.0,200.19,0.0,115.0
880,17029,2009,98,30402.0,53454.0,202.22,1.0,140.0
881,17029,2010,-41,30561.0,53612.0,202.97,0.0,98.0
882,17029,2011,-4,32260.0,53924.0,203.69,0.0,-41.0
883,17029,2012,75,34192.0,53632.0,199.83,1.0,-4.0
884,17029,2013,186,34226.0,53333.0,203.16,0.0,75.0
885,17029,2014,75,35526.0,53075.0,204.12,0.0,186.0
886,17029,2015,53,36892.0,52552.0,204.51,0.0,75.0
887,17029,2016,-47,37560.0,52217.0,205.69,0.0,53.0
888,17029,2017,283,37818.0,51820.0,208.0,0.0,-47.0
889,17029,2018,-13,39363.0,51403.0,207.51,0.0,283.0
890,17029,2019,-65,40679.0,50946.0,207.35,0.0,-13.0
892,17027,1994,37,18849.0,34769.0,118.22,0.0,-2.0
893,17027,1995,-75,19518.0,34908.0,124.45,0.0,37.0
894,17027,1996,-38,20185.0,35170.0,127.97,0.0,-75.0
895,17027,1997,4,21430.0,35264.0,136.55,0.0,-38.0
896,17027,1998,-123,22693.0,35308.0,139.27,0.0,4.0
897,17027,1999,-15,23882.0,35674.0,144.68,0.0,-123.0
898,17027,2000,30,25124.0,35682.0,150.03,0.0,-15.0
899,17027,2001,-14,26768.0,35565.0,156.29,0.0,30.0
900,17027,2002,3,28174.0,35792.0,164.62,0.0,-14.0
901,17027,2003,-124,28512.0,36003.0,169.71,1.0,3.0
902,17027,2004,-57,29733.0,36231.0,175.88,0.0,-124.0
903,17027,2005,12,30582.0,36495.0,181.43,0.0,-57.0
904,17027,2006,-205,30783.0,36681.0,192.8,1.0,12.0
905,17027,2007,73,32303.0,37051.0,202.39,0.0,-205.0
906,17027,2008,-77,33239.0,37160.0,207.87,0.0,73.0
907,17027,2009,-34,35012.0,37472.0,209.62,0.0,-77.0
908,17027,2010,-211,34868.0,37459.0,203.31,0.0,-34.0
909,17027,2011,19,36606.0,37833.0,201.95,0.0,-211.0
910,17027,2012,197,38522.0,38024.0,198.49,0.0,19.0
911,17027,2013,67,38911.0,37908.0,196.0,0.0,197.0
912,17027,2014,-8,39687.0,37725.0,196.18,0.0,67.0
913,17027,2015,-124,40683.0,37637.0,192.91,0.0,-8.0
914,17027,2016,-86,41761.0,37657.0,199.16,0.0,-124.0
915,17027,2017,-151,43096.0,37594.0,197.93,0.0,-86.0
916,17027,2018,-88,44800.0,37649.0,202.19,0.0,-151.0
917,17027,2019,-27,46181.0,37666.0,206.1,0.0,-88.0
919,17021,1994,63,18566.0,35499.0,105.45,0.0,-47.0
920,17021,1995,-145,19939.0,35640.0,110.31,0.0,63.0
921,17021,1996,-65,20048.0,35880.0,119.33,0.0,-145.0
922,17021,1997,-48,22162.0,35872.0,125.27,0.0,-65.0
923,17021,1998,64,23052.0,35840.0,130.42,0.0,-48.0
924,17021,1999,8,23166.0,35800.0,133.31,0.0,64.0
925,17021,2000,-39,23577.0,35797.0,135.88,1.0,8.0
926,17021,2001,9,24679.0,35383.0,142.59,0.0,-39.0
927,17021,2002,-70,26165.0,35240.0,147.15,0.0,9.0
928,17021,2003,39,26373.0,35181.0,148.43,1.0,-70.0
929,17021,2004,-98,27018.0,35172.0,151.5,0.0,39.0
930,17021,2005,-49,28468.0,35308.0,157.19,0.0,-98.0
931,17021,2006,91,27496.0,35165.0,164.58,1.0,-49.0
932,17021,2007,38,28602.0,35076.0,169.33,0.0,91.0
933,17021,2008,109,30908.0,35034.0,175.45,1.0,38.0
934,17021,2009,124,33038.0,34974.0,178.82,0.0,109.0
935,17021,2010,-24,32946.0,34808.0,176.82,0.0,124.0
936,17021,2011,-90,34721.0,34786.0,176.86,0.0,-24.0
937,17021,2012,64,37447.0,34705.0,177.39,1.0,-90.0
938,17021,2013,-15,36563.0,34522.0,180.31,0.0,64.0
939,17021,2014,189,39205.0,34155.0,184.65,0.0,-15.0
940,17021,2015,37,38517.0,33824.0,180.18,0.0,189.0
941,17021,2016,84,37896.0,33480.0,188.46,0.0,37.0
942,17021,2017,16,38775.0,33268.0,185.47,0.0,84.0
943,17021,2018,146,39866.0,33045.0,193.13,0.0,16.0
944,17021,2019,19,42121.0,32709.0,200.74,0.0,146.0
954,17025,2002,47,23046.0,14260.0,100.0,0.0,62.0
955,17025,2003,14,22826.0,14228.0,103.01,1.0,47.0
956,17025,2004,10,23973.0,14194.0,104.12,0.0,14.0
957,17025,2005,31,26449.0,14142.0,110.81,0.0,10.0
958,17025,2006,113,26538.0,14134.0,114.15,1.0,31.0
959,17025,2007,-8,27563.0,14061.0,112.75,0.0,113.0
960,17025,2008,17,28751.0,13975.0,124.33,0.0,-8.0
961,17025,2009,6,31466.0,13971.0,126.51,0.0,17.0
962,17025,2010,10,31234.0,13826.0,121.36,0.0,6.0
963,17025,2011,52,32761.0,13802.0,122.03,0.0,10.0
964,17025,2012,-25,34242.0,13721.0,126.85,1.0,52.0
965,17025,2013,18,35091.0,13710.0,127.09,0.0,-25.0
